pairs/category,pairs/pairID,pairs/pairLevel,pairs/video1,pairs/video1Level,pairs/video2,pairs/video2Level
Animals,1714,viral-very_low,7341572232927333675,very_low,7349568170904063274,viral
Animals,1715,viral-high,7358502418256022826,viral,7272492026237701419,high
Animals,1716,viral-high,7358502418256022826,viral,7326954898703125792,high
Animals,1717,viral-high,7322902813137292550,high,7358502418256022826,viral
Animals,1718,viral-high,7358502418256022826,viral,7354126776072670507,high
Animals,1719,viral-high,7348608019388796206,high,7358502418256022826,viral
Animals,1720,viral-high,7358502418256022826,viral,7345719870123740459,high
Animals,1721,viral-high,7344818041156275502,high,7358502418256022826,viral
Animals,1722,viral-high,7358502418256022826,viral,7331292194206256427,high
Animals,1723,viral-medium,7358502418256022826,viral,7272165545024245034,medium
Animals,1724,viral-medium,7358502418256022826,viral,7283215159533784366,medium
Animals,1725,viral-medium,7282420601136991534,medium,7358502418256022826,viral
Animals,1726,viral-medium,7274582841378295086,medium,7358502418256022826,viral
Animals,1727,viral-medium,7358502418256022826,viral,7316281749838023982,medium
Animals,1728,viral-medium,7358502418256022826,viral,7350443993605459243,medium
Animals,1729,viral-medium,7348934135047572766,medium,7358502418256022826,viral
Animals,1730,viral-medium,7358502418256022826,viral,7347633281883442464,medium
Animals,1731,viral-medium,7358502418256022826,viral,7347417824446483754,medium
Animals,1732,viral-medium,7337095859726748970,medium,7358502418256022826,viral
Animals,1733,viral-low,7358502418256022826,viral,7273143027361680673,low
Animals,1734,viral-low,7269813292082760993,low,7358502418256022826,viral
Animals,1735,viral-low,7358502418256022826,viral,7275278329828150535,low
Animals,1736,viral-low,7350768971638902059,low,7358502418256022826,viral
Animals,1737,viral-low,7349598788538977579,low,7358502418256022826,viral
Animals,1738,viral-low,7356782913809304878,low,7358502418256022826,viral
Animals,1739,viral-low,7358502418256022826,viral,7341091099311721758,low
Animals,1740,viral-low,7358502418256022826,viral,7349547827795627306,low
Animals,1741,viral-low,7348208719735295265,low,7358502418256022826,viral
Animals,1742,viral-low,7358502418256022826,viral,7345953938010541354,low
Animals,1743,viral-low,7358502418256022826,viral,7342136857112628526,low
Animals,1744,viral-very_low,7351005218949238049,very_low,7358502418256022826,viral
Animals,1745,viral-very_low,7349762669756419370,very_low,7358502418256022826,viral
Animals,1746,viral-very_low,7321307169545014561,very_low,7358502418256022826,viral
Animals,1747,viral-very_low,7358502418256022826,viral,7339107127874555169,very_low
Animals,1748,viral-very_low,7358502418256022826,viral,7337892830313991467,very_low
Animals,1749,viral-very_low,7346383083987553582,very_low,7358502418256022826,viral
Animals,1750,viral-very_low,7358502418256022826,viral,7341572232927333675,very_low
Animals,1751,viral-high,7357535146410593578,viral,7272492026237701419,high
Animals,1752,viral-high,7357535146410593578,viral,7326954898703125792,high
Animals,1753,viral-high,7322902813137292550,high,7357535146410593578,viral
Animals,1754,viral-high,7354126776072670507,high,7357535146410593578,viral
Animals,1755,viral-high,7348608019388796206,high,7357535146410593578,viral
Animals,1756,viral-high,7345719870123740459,high,7357535146410593578,viral
Animals,1757,viral-high,7344818041156275502,high,7357535146410593578,viral
Animals,1758,viral-high,7331292194206256427,high,7357535146410593578,viral
Animals,1759,viral-medium,7272165545024245034,medium,7357535146410593578,viral
Animals,1760,viral-medium,7283215159533784366,medium,7357535146410593578,viral
Animals,1761,viral-medium,7282420601136991534,medium,7357535146410593578,viral
Animals,1762,viral-medium,7274582841378295086,medium,7357535146410593578,viral
Animals,1763,viral-medium,7316281749838023982,medium,7357535146410593578,viral
Animals,1764,viral-medium,7357535146410593578,viral,7350443993605459243,medium
Animals,1765,viral-medium,7357535146410593578,viral,7348934135047572766,medium
Animals,1766,viral-medium,7357535146410593578,viral,7347633281883442464,medium
Animals,1767,viral-medium,7347417824446483754,medium,7357535146410593578,viral
Animals,1768,viral-medium,7357535146410593578,viral,7337095859726748970,medium
Animals,1769,viral-low,7273143027361680673,low,7357535146410593578,viral
Animals,1770,viral-low,7357535146410593578,viral,7269813292082760993,low
Animals,1771,viral-low,7357535146410593578,viral,7275278329828150535,low
Animals,1772,viral-low,7350768971638902059,low,7357535146410593578,viral
Animals,1773,viral-low,7357535146410593578,viral,7349598788538977579,low
Animals,1774,viral-low,7356782913809304878,low,7357535146410593578,viral
Animals,1775,viral-low,7357535146410593578,viral,7341091099311721758,low
Animals,1776,viral-low,7349547827795627306,low,7357535146410593578,viral
Animals,1777,viral-low,7348208719735295265,low,7357535146410593578,viral
Animals,1778,viral-low,7357535146410593578,viral,7345953938010541354,low
Animals,1779,viral-low,7342136857112628526,low,7357535146410593578,viral
Animals,1780,viral-very_low,7357535146410593578,viral,7351005218949238049,very_low
Animals,1781,viral-very_low,7349762669756419370,very_low,7357535146410593578,viral
Animals,1782,viral-very_low,7357535146410593578,viral,7321307169545014561,very_low
Animals,1783,viral-very_low,7357535146410593578,viral,7339107127874555169,very_low
Animals,1784,viral-very_low,7337892830313991467,very_low,7357535146410593578,viral
Animals,1785,viral-very_low,7346383083987553582,very_low,7357535146410593578,viral
Animals,1786,viral-very_low,7341572232927333675,very_low,7357535146410593578,viral
Animals,1787,viral-high,7272492026237701419,high,7341011712507677984,viral
Animals,1788,viral-high,7326954898703125792,high,7341011712507677984,viral
Animals,1789,viral-high,7322902813137292550,high,7341011712507677984,viral
Animals,1790,viral-high,7354126776072670507,high,7341011712507677984,viral
Animals,1791,viral-high,7348608019388796206,high,7341011712507677984,viral
Animals,1792,viral-high,7341011712507677984,viral,7345719870123740459,high
Animals,1793,viral-high,7341011712507677984,viral,7344818041156275502,high
Animals,1794,viral-high,7331292194206256427,high,7341011712507677984,viral
Animals,1795,viral-medium,7272165545024245034,medium,7341011712507677984,viral
Animals,1796,viral-medium,7341011712507677984,viral,7283215159533784366,medium
Animals,1797,viral-medium,7341011712507677984,viral,7282420601136991534,medium
Animals,1798,viral-medium,7274582841378295086,medium,7341011712507677984,viral
Animals,1799,viral-medium,7316281749838023982,medium,7341011712507677984,viral
Animals,1800,viral-medium,7341011712507677984,viral,7350443993605459243,medium
Animals,1801,viral-medium,7348934135047572766,medium,7341011712507677984,viral
Animals,1802,viral-medium,7341011712507677984,viral,7347633281883442464,medium
Animals,1803,viral-medium,7347417824446483754,medium,7341011712507677984,viral
Animals,1804,viral-medium,7341011712507677984,viral,7337095859726748970,medium
Animals,1805,viral-low,7341011712507677984,viral,7273143027361680673,low
Animals,1806,viral-low,7269813292082760993,low,7341011712507677984,viral
Animals,1807,viral-low,7275278329828150535,low,7341011712507677984,viral
Animals,1808,viral-low,7350768971638902059,low,7341011712507677984,viral
Animals,1809,viral-low,7341011712507677984,viral,7349598788538977579,low
Animals,1810,viral-low,7341011712507677984,viral,7356782913809304878,low
Animals,1811,viral-low,7341091099311721758,low,7341011712507677984,viral
Animals,1812,viral-low,7341011712507677984,viral,7349547827795627306,low
Animals,1813,viral-low,7341011712507677984,viral,7348208719735295265,low
Animals,1814,viral-low,7345953938010541354,low,7341011712507677984,viral
Animals,1815,viral-low,7341011712507677984,viral,7342136857112628526,low
Animals,1816,viral-very_low,7341011712507677984,viral,7351005218949238049,very_low
Animals,1817,viral-very_low,7341011712507677984,viral,7349762669756419370,very_low
Animals,1818,viral-very_low,7341011712507677984,viral,7321307169545014561,very_low
Animals,1819,viral-very_low,7339107127874555169,very_low,7341011712507677984,viral
Animals,1820,viral-very_low,7337892830313991467,very_low,7341011712507677984,viral
Animals,1821,viral-very_low,7346383083987553582,very_low,7341011712507677984,viral
Animals,1822,viral-very_low,7341572232927333675,very_low,7341011712507677984,viral
Animals,1823,viral-high,7272492026237701419,high,7340828738180893995,viral
Animals,1824,viral-high,7340828738180893995,viral,7326954898703125792,high
Animals,1825,viral-high,7322902813137292550,high,7340828738180893995,viral
Animals,1826,viral-high,7354126776072670507,high,7340828738180893995,viral
Animals,1827,viral-high,7340828738180893995,viral,7348608019388796206,high
Animals,1828,viral-high,7345719870123740459,high,7340828738180893995,viral
Animals,1829,viral-high,7340828738180893995,viral,7344818041156275502,high
Animals,1830,viral-high,7340828738180893995,viral,7331292194206256427,high
Animals,1831,viral-medium,7272165545024245034,medium,7340828738180893995,viral
Animals,1832,viral-medium,7340828738180893995,viral,7283215159533784366,medium
Animals,1833,viral-medium,7340828738180893995,viral,7282420601136991534,medium
Animals,1834,viral-medium,7274582841378295086,medium,7340828738180893995,viral
Animals,1835,viral-medium,7316281749838023982,medium,7340828738180893995,viral
Animals,1836,viral-medium,7340828738180893995,viral,7350443993605459243,medium
Animals,1837,viral-medium,7340828738180893995,viral,7348934135047572766,medium
Animals,1838,viral-medium,7340828738180893995,viral,7347633281883442464,medium
Animals,1839,viral-medium,7347417824446483754,medium,7340828738180893995,viral
Animals,1840,viral-medium,7337095859726748970,medium,7340828738180893995,viral
Animals,1841,viral-low,7340828738180893995,viral,7273143027361680673,low
Animals,1842,viral-low,7269813292082760993,low,7340828738180893995,viral
Animals,1843,viral-low,7340828738180893995,viral,7275278329828150535,low
Animals,1844,viral-low,7340828738180893995,viral,7350768971638902059,low
Animals,1845,viral-low,7349598788538977579,low,7340828738180893995,viral
Animals,1846,viral-low,7356782913809304878,low,7340828738180893995,viral
Animals,1847,viral-low,7341091099311721758,low,7340828738180893995,viral
Animals,1848,viral-low,7349547827795627306,low,7340828738180893995,viral
Animals,1849,viral-low,7348208719735295265,low,7340828738180893995,viral
Animals,1850,viral-low,7340828738180893995,viral,7345953938010541354,low
Animals,1851,viral-low,7342136857112628526,low,7340828738180893995,viral
Animals,1852,viral-very_low,7340828738180893995,viral,7351005218949238049,very_low
Animals,1853,viral-very_low,7340828738180893995,viral,7349762669756419370,very_low
Animals,1854,viral-very_low,7340828738180893995,viral,7321307169545014561,very_low
Animals,1855,viral-very_low,7340828738180893995,viral,7339107127874555169,very_low
Animals,1856,viral-very_low,7337892830313991467,very_low,7340828738180893995,viral
Animals,1857,viral-very_low,7346383083987553582,very_low,7340828738180893995,viral
Animals,1858,viral-very_low,7341572232927333675,very_low,7340828738180893995,viral
Animals,1859,viral-high,7272492026237701419,high,7337433492822723873,viral
Animals,1860,viral-high,7326954898703125792,high,7337433492822723873,viral
Animals,1861,viral-high,7337433492822723873,viral,7322902813137292550,high
Animals,1862,viral-high,7354126776072670507,high,7337433492822723873,viral
Animals,1863,viral-high,7348608019388796206,high,7337433492822723873,viral
Animals,1864,viral-high,7337433492822723873,viral,7345719870123740459,high
Animals,1865,viral-high,7344818041156275502,high,7337433492822723873,viral
Animals,1866,viral-high,7331292194206256427,high,7337433492822723873,viral
Animals,1867,viral-medium,7272165545024245034,medium,7337433492822723873,viral
Animals,1868,viral-medium,7283215159533784366,medium,7337433492822723873,viral
Animals,1869,viral-medium,7337433492822723873,viral,7282420601136991534,medium
Animals,1870,viral-medium,7274582841378295086,medium,7337433492822723873,viral
Animals,1871,viral-medium,7337433492822723873,viral,7316281749838023982,medium
Animals,1872,viral-medium,7337433492822723873,viral,7350443993605459243,medium
Animals,1873,viral-medium,7348934135047572766,medium,7337433492822723873,viral
Animals,1874,viral-medium,7337433492822723873,viral,7347633281883442464,medium
Animals,1875,viral-medium,7347417824446483754,medium,7337433492822723873,viral
Animals,1876,viral-medium,7337433492822723873,viral,7337095859726748970,medium
Animals,1877,viral-low,7337433492822723873,viral,7273143027361680673,low
Animals,1878,viral-low,7269813292082760993,low,7337433492822723873,viral
Animals,1879,viral-low,7275278329828150535,low,7337433492822723873,viral
Animals,1880,viral-low,7350768971638902059,low,7337433492822723873,viral
Animals,1881,viral-low,7337433492822723873,viral,7349598788538977579,low
Animals,1882,viral-low,7356782913809304878,low,7337433492822723873,viral
Animals,1883,viral-low,7337433492822723873,viral,7341091099311721758,low
Animals,1884,viral-low,7349547827795627306,low,7337433492822723873,viral
Animals,1885,viral-low,7348208719735295265,low,7337433492822723873,viral
Animals,1886,viral-low,7345953938010541354,low,7337433492822723873,viral
Animals,1887,viral-low,7337433492822723873,viral,7342136857112628526,low
Animals,1888,viral-very_low,7337433492822723873,viral,7351005218949238049,very_low
Animals,1889,viral-very_low,7349762669756419370,very_low,7337433492822723873,viral
Animals,1890,viral-very_low,7337433492822723873,viral,7321307169545014561,very_low
Animals,1891,viral-very_low,7337433492822723873,viral,7339107127874555169,very_low
Animals,1892,viral-very_low,7337433492822723873,viral,7337892830313991467,very_low
Animals,1893,viral-very_low,7346383083987553582,very_low,7337433492822723873,viral
Animals,1894,viral-very_low,7337433492822723873,viral,7341572232927333675,very_low
Animals,1895,viral-high,7334565653854096682,viral,7272492026237701419,high
Animals,1896,viral-high,7334565653854096682,viral,7326954898703125792,high
Animals,1897,viral-high,7334565653854096682,viral,7322902813137292550,high
Animals,1898,viral-high,7354126776072670507,high,7334565653854096682,viral
Animals,1899,viral-high,7348608019388796206,high,7334565653854096682,viral
Animals,1900,viral-high,7334565653854096682,viral,7345719870123740459,high
Animals,1901,viral-high,7344818041156275502,high,7334565653854096682,viral
Animals,1902,viral-high,7331292194206256427,high,7334565653854096682,viral
Animals,1903,viral-medium,7272165545024245034,medium,7334565653854096682,viral
Animals,1904,viral-medium,7334565653854096682,viral,7283215159533784366,medium
Animals,1905,viral-medium,7282420601136991534,medium,7334565653854096682,viral
Animals,1906,viral-medium,7334565653854096682,viral,7274582841378295086,medium
Animals,1907,viral-medium,7316281749838023982,medium,7334565653854096682,viral
Animals,1908,viral-medium,7334565653854096682,viral,7350443993605459243,medium
Animals,1909,viral-medium,7334565653854096682,viral,7348934135047572766,medium
Animals,1910,viral-medium,7347633281883442464,medium,7334565653854096682,viral
Animals,1911,viral-medium,7334565653854096682,viral,7347417824446483754,medium
Animals,1912,viral-medium,7337095859726748970,medium,7334565653854096682,viral
Animals,1913,viral-low,7334565653854096682,viral,7273143027361680673,low
Animals,1914,viral-low,7334565653854096682,viral,7269813292082760993,low
Animals,1915,viral-low,7334565653854096682,viral,7275278329828150535,low
Animals,1916,viral-low,7334565653854096682,viral,7350768971638902059,low
Animals,1917,viral-low,7334565653854096682,viral,7349598788538977579,low
Animals,1918,viral-low,7356782913809304878,low,7334565653854096682,viral
Animals,1919,viral-low,7334565653854096682,viral,7341091099311721758,low
Animals,1920,viral-low,7349547827795627306,low,7334565653854096682,viral
Animals,1921,viral-low,7334565653854096682,viral,7348208719735295265,low
Animals,1922,viral-low,7334565653854096682,viral,7345953938010541354,low
Animals,1923,viral-low,7342136857112628526,low,7334565653854096682,viral
Animals,1924,viral-very_low,7334565653854096682,viral,7351005218949238049,very_low
Animals,1925,viral-very_low,7349762669756419370,very_low,7334565653854096682,viral
Animals,1926,viral-very_low,7321307169545014561,very_low,7334565653854096682,viral
Animals,1927,viral-very_low,7334565653854096682,viral,7339107127874555169,very_low
Animals,1928,viral-very_low,7337892830313991467,very_low,7334565653854096682,viral
Animals,1929,viral-very_low,7334565653854096682,viral,7346383083987553582,very_low
Animals,1930,viral-very_low,7334565653854096682,viral,7341572232927333675,very_low
Animals,1931,viral-high,7342105814787788065,viral,7272492026237701419,high
Animals,1932,viral-high,7326954898703125792,high,7342105814787788065,viral
Animals,1933,viral-high,7322902813137292550,high,7342105814787788065,viral
Animals,1934,viral-high,7342105814787788065,viral,7354126776072670507,high
Animals,1935,viral-high,7348608019388796206,high,7342105814787788065,viral
Animals,1936,viral-high,7342105814787788065,viral,7345719870123740459,high
Animals,1937,viral-high,7342105814787788065,viral,7344818041156275502,high
Animals,1938,viral-high,7342105814787788065,viral,7331292194206256427,high
Animals,1939,viral-medium,7272165545024245034,medium,7342105814787788065,viral
Animals,1940,viral-medium,7283215159533784366,medium,7342105814787788065,viral
Animals,1941,viral-medium,7342105814787788065,viral,7282420601136991534,medium
Animals,1942,viral-medium,7274582841378295086,medium,7342105814787788065,viral
Animals,1943,viral-medium,7342105814787788065,viral,7316281749838023982,medium
Animals,1944,viral-medium,7350443993605459243,medium,7342105814787788065,viral
Animals,1945,viral-medium,7348934135047572766,medium,7342105814787788065,viral
Animals,1946,viral-medium,7347633281883442464,medium,7342105814787788065,viral
Animals,1947,viral-medium,7342105814787788065,viral,7347417824446483754,medium
Animals,1948,viral-medium,7337095859726748970,medium,7342105814787788065,viral
Animals,1949,viral-low,7342105814787788065,viral,7273143027361680673,low
Animals,1950,viral-low,7269813292082760993,low,7342105814787788065,viral
Animals,1951,viral-low,7275278329828150535,low,7342105814787788065,viral
Animals,1952,viral-low,7342105814787788065,viral,7350768971638902059,low
Animals,1953,viral-low,7349598788538977579,low,7342105814787788065,viral
Animals,1954,viral-low,7342105814787788065,viral,7356782913809304878,low
Animals,1955,viral-low,7341091099311721758,low,7342105814787788065,viral
Animals,1956,viral-low,7342105814787788065,viral,7349547827795627306,low
Animals,1957,viral-low,7342105814787788065,viral,7348208719735295265,low
Animals,1958,viral-low,7342105814787788065,viral,7345953938010541354,low
Animals,1959,viral-low,7342136857112628526,low,7342105814787788065,viral
Animals,1960,viral-very_low,7351005218949238049,very_low,7342105814787788065,viral
Animals,1961,viral-very_low,7349762669756419370,very_low,7342105814787788065,viral
Animals,1962,viral-very_low,7321307169545014561,very_low,7342105814787788065,viral
Animals,1963,viral-very_low,7339107127874555169,very_low,7342105814787788065,viral
Animals,1964,viral-very_low,7342105814787788065,viral,7337892830313991467,very_low
Animals,1965,viral-very_low,7342105814787788065,viral,7346383083987553582,very_low
Animals,1966,viral-very_low,7341572232927333675,very_low,7342105814787788065,viral
Animals,1967,high-medium,7272165545024245034,medium,7272492026237701419,high
Animals,1968,high-medium,7283215159533784366,medium,7272492026237701419,high
Animals,1969,high-medium,7272492026237701419,high,7282420601136991534,medium
Animals,1970,high-medium,7272492026237701419,high,7274582841378295086,medium
Animals,1971,high-medium,7272492026237701419,high,7316281749838023982,medium
Animals,1972,high-medium,7350443993605459243,medium,7272492026237701419,high
Animals,1973,high-medium,7272492026237701419,high,7348934135047572766,medium
Animals,1974,high-medium,7272492026237701419,high,7347633281883442464,medium
Animals,1975,high-medium,7347417824446483754,medium,7272492026237701419,high
Animals,1976,high-medium,7272492026237701419,high,7337095859726748970,medium
Animals,1977,high-low,7272492026237701419,high,7273143027361680673,low
Animals,1978,high-low,7269813292082760993,low,7272492026237701419,high
Animals,1979,high-low,7275278329828150535,low,7272492026237701419,high
Animals,1980,high-low,7350768971638902059,low,7272492026237701419,high
Animals,1981,high-low,7272492026237701419,high,7349598788538977579,low
Animals,1982,high-low,7272492026237701419,high,7356782913809304878,low
Animals,1983,high-low,7272492026237701419,high,7341091099311721758,low
Animals,1984,high-low,7272492026237701419,high,7349547827795627306,low
Animals,1985,high-low,7348208719735295265,low,7272492026237701419,high
Animals,1986,high-low,7345953938010541354,low,7272492026237701419,high
Animals,1987,high-low,7272492026237701419,high,7342136857112628526,low
Animals,1988,high-very_low,7272492026237701419,high,7351005218949238049,very_low
Animals,1989,high-very_low,7349762669756419370,very_low,7272492026237701419,high
Animals,1990,high-very_low,7272492026237701419,high,7321307169545014561,very_low
Animals,1991,high-very_low,7339107127874555169,very_low,7272492026237701419,high
Animals,1992,high-very_low,7272492026237701419,high,7337892830313991467,very_low
Animals,1993,high-very_low,7346383083987553582,very_low,7272492026237701419,high
Animals,1994,high-very_low,7341572232927333675,very_low,7272492026237701419,high
Animals,1995,high-medium,7272165545024245034,medium,7326954898703125792,high
Animals,1996,high-medium,7326954898703125792,high,7283215159533784366,medium
Animals,1997,high-medium,7282420601136991534,medium,7326954898703125792,high
Animals,1998,high-medium,7274582841378295086,medium,7326954898703125792,high
Animals,1999,high-medium,7316281749838023982,medium,7326954898703125792,high
Animals,2000,high-medium,7350443993605459243,medium,7326954898703125792,high
Animals,2001,high-medium,7326954898703125792,high,7348934135047572766,medium
Animals,2002,high-medium,7347633281883442464,medium,7326954898703125792,high
Animals,2003,high-medium,7326954898703125792,high,7347417824446483754,medium
Animals,2004,high-medium,7337095859726748970,medium,7326954898703125792,high
Animals,2005,high-low,7326954898703125792,high,7273143027361680673,low
Animals,2006,high-low,7326954898703125792,high,7269813292082760993,low
Animals,2007,high-low,7326954898703125792,high,7275278329828150535,low
Animals,2008,high-low,7326954898703125792,high,7350768971638902059,low
Animals,2009,high-low,7349598788538977579,low,7326954898703125792,high
Animals,2010,high-low,7356782913809304878,low,7326954898703125792,high
Animals,2011,high-low,7326954898703125792,high,7341091099311721758,low
Animals,2012,high-low,7349547827795627306,low,7326954898703125792,high
Animals,2013,high-low,7348208719735295265,low,7326954898703125792,high
Animals,2014,high-low,7345953938010541354,low,7326954898703125792,high
Animals,2015,high-low,7342136857112628526,low,7326954898703125792,high
Animals,2016,high-very_low,7351005218949238049,very_low,7326954898703125792,high
Animals,2017,high-very_low,7349762669756419370,very_low,7326954898703125792,high
Animals,2018,high-very_low,7321307169545014561,very_low,7326954898703125792,high
Animals,2019,high-very_low,7326954898703125792,high,7339107127874555169,very_low
Animals,2020,high-very_low,7337892830313991467,very_low,7326954898703125792,high
Animals,2021,high-very_low,7346383083987553582,very_low,7326954898703125792,high
Animals,2022,high-very_low,7326954898703125792,high,7341572232927333675,very_low
Animals,2023,high-medium,7322902813137292550,high,7272165545024245034,medium
Animals,2024,high-medium,7322902813137292550,high,7283215159533784366,medium
Animals,2025,high-medium,7282420601136991534,medium,7322902813137292550,high
Animals,2026,high-medium,7322902813137292550,high,7274582841378295086,medium
Animals,2027,high-medium,7322902813137292550,high,7316281749838023982,medium
Animals,2028,high-medium,7350443993605459243,medium,7322902813137292550,high
Animals,2029,high-medium,7348934135047572766,medium,7322902813137292550,high
Animals,2030,high-medium,7322902813137292550,high,7347633281883442464,medium
Animals,2031,high-medium,7322902813137292550,high,7347417824446483754,medium
Animals,2032,high-medium,7337095859726748970,medium,7322902813137292550,high
Animals,2033,high-low,7273143027361680673,low,7322902813137292550,high
Animals,2034,high-low,7322902813137292550,high,7269813292082760993,low
Animals,2035,high-low,7275278329828150535,low,7322902813137292550,high
Animals,2036,high-low,7322902813137292550,high,7350768971638902059,low
Animals,2037,high-low,7322902813137292550,high,7349598788538977579,low
Animals,2038,high-low,7322902813137292550,high,7356782913809304878,low
Animals,2039,high-low,7322902813137292550,high,7341091099311721758,low
Animals,2040,high-low,7349547827795627306,low,7322902813137292550,high
Animals,2041,high-low,7322902813137292550,high,7348208719735295265,low
Animals,2042,high-low,7322902813137292550,high,7345953938010541354,low
Animals,2043,high-low,7322902813137292550,high,7342136857112628526,low
Animals,2044,high-very_low,7351005218949238049,very_low,7322902813137292550,high
Animals,2045,high-very_low,7349762669756419370,very_low,7322902813137292550,high
Animals,2046,high-very_low,7321307169545014561,very_low,7322902813137292550,high
Animals,2047,high-very_low,7322902813137292550,high,7339107127874555169,very_low
Animals,2048,high-very_low,7322902813137292550,high,7337892830313991467,very_low
Animals,2049,high-very_low,7346383083987553582,very_low,7322902813137292550,high
Animals,2050,high-very_low,7341572232927333675,very_low,7322902813137292550,high
Animals,2051,high-medium,7354126776072670507,high,7272165545024245034,medium
Animals,2052,high-medium,7283215159533784366,medium,7354126776072670507,high
Animals,2053,high-medium,7354126776072670507,high,7282420601136991534,medium
Animals,2054,high-medium,7354126776072670507,high,7274582841378295086,medium
Animals,2055,high-medium,7354126776072670507,high,7316281749838023982,medium
Animals,2056,high-medium,7350443993605459243,medium,7354126776072670507,high
Animals,2057,high-medium,7348934135047572766,medium,7354126776072670507,high
Animals,2058,high-medium,7354126776072670507,high,7347633281883442464,medium
Animals,2059,high-medium,7347417824446483754,medium,7354126776072670507,high
Animals,2060,high-medium,7354126776072670507,high,7337095859726748970,medium
Animals,2061,high-low,7354126776072670507,high,7273143027361680673,low
Animals,2062,high-low,7354126776072670507,high,7269813292082760993,low
Animals,2063,high-low,7275278329828150535,low,7354126776072670507,high
Animals,2064,high-low,7354126776072670507,high,7350768971638902059,low
Animals,2065,high-low,7354126776072670507,high,7349598788538977579,low
Animals,2066,high-low,7356782913809304878,low,7354126776072670507,high
Animals,2067,high-low,7341091099311721758,low,7354126776072670507,high
Animals,2068,high-low,7354126776072670507,high,7349547827795627306,low
Animals,2069,high-low,7348208719735295265,low,7354126776072670507,high
Animals,2070,high-low,7345953938010541354,low,7354126776072670507,high
Animals,2071,high-low,7342136857112628526,low,7354126776072670507,high
Animals,2072,high-very_low,7351005218949238049,very_low,7354126776072670507,high
Animals,2073,high-very_low,7349762669756419370,very_low,7354126776072670507,high
Animals,2074,high-very_low,7354126776072670507,high,7321307169545014561,very_low
Animals,2075,high-very_low,7339107127874555169,very_low,7354126776072670507,high
Animals,2076,high-very_low,7354126776072670507,high,7337892830313991467,very_low
Animals,2077,high-very_low,7346383083987553582,very_low,7354126776072670507,high
Animals,2078,high-very_low,7341572232927333675,very_low,7354126776072670507,high
Animals,2079,high-medium,7272165545024245034,medium,7348608019388796206,high
Animals,2080,high-medium,7283215159533784366,medium,7348608019388796206,high
Animals,2081,high-medium,7282420601136991534,medium,7348608019388796206,high
Animals,2082,high-medium,7274582841378295086,medium,7348608019388796206,high
Animals,2083,high-medium,7316281749838023982,medium,7348608019388796206,high
Animals,2084,high-medium,7348608019388796206,high,7350443993605459243,medium
Animals,2085,high-medium,7348934135047572766,medium,7348608019388796206,high
Animals,2086,high-medium,7348608019388796206,high,7347633281883442464,medium
Animals,2087,high-medium,7348608019388796206,high,7347417824446483754,medium
Animals,2088,high-medium,7337095859726748970,medium,7348608019388796206,high
Animals,2089,high-low,7273143027361680673,low,7348608019388796206,high
Animals,2090,high-low,7348608019388796206,high,7269813292082760993,low
Animals,2091,high-low,7275278329828150535,low,7348608019388796206,high
Animals,2092,high-low,7348608019388796206,high,7350768971638902059,low
Animals,2093,high-low,7348608019388796206,high,7349598788538977579,low
Animals,2094,high-low,7356782913809304878,low,7348608019388796206,high
Animals,2095,high-low,7348608019388796206,high,7341091099311721758,low
Animals,2096,high-low,7348608019388796206,high,7349547827795627306,low
Animals,2097,high-low,7348608019388796206,high,7348208719735295265,low
Animals,2098,high-low,7348608019388796206,high,7345953938010541354,low
Animals,2099,high-low,7348608019388796206,high,7342136857112628526,low
Animals,2100,high-very_low,7351005218949238049,very_low,7348608019388796206,high
Animals,2101,high-very_low,7348608019388796206,high,7349762669756419370,very_low
Animals,2102,high-very_low,7321307169545014561,very_low,7348608019388796206,high
Animals,2103,high-very_low,7339107127874555169,very_low,7348608019388796206,high
Animals,2104,high-very_low,7348608019388796206,high,7337892830313991467,very_low
Animals,2105,high-very_low,7346383083987553582,very_low,7348608019388796206,high
Animals,2106,high-very_low,7348608019388796206,high,7341572232927333675,very_low
Animals,2107,high-medium,7345719870123740459,high,7272165545024245034,medium
Animals,2108,high-medium,7345719870123740459,high,7283215159533784366,medium
Animals,2109,high-medium,7345719870123740459,high,7282420601136991534,medium
Animals,2110,high-medium,7345719870123740459,high,7274582841378295086,medium
Animals,2111,high-medium,7345719870123740459,high,7316281749838023982,medium
Animals,2112,high-medium,7350443993605459243,medium,7345719870123740459,high
Animals,2113,high-medium,7345719870123740459,high,7348934135047572766,medium
Animals,2114,high-medium,7347633281883442464,medium,7345719870123740459,high
Animals,2115,high-medium,7345719870123740459,high,7347417824446483754,medium
Animals,2116,high-medium,7345719870123740459,high,7337095859726748970,medium
Animals,2117,high-low,7345719870123740459,high,7273143027361680673,low
Animals,2118,high-low,7269813292082760993,low,7345719870123740459,high
Animals,2119,high-low,7275278329828150535,low,7345719870123740459,high
Animals,2120,high-low,7345719870123740459,high,7350768971638902059,low
Animals,2121,high-low,7345719870123740459,high,7349598788538977579,low
Animals,2122,high-low,7345719870123740459,high,7356782913809304878,low
Animals,2123,high-low,7341091099311721758,low,7345719870123740459,high
Animals,2124,high-low,7345719870123740459,high,7349547827795627306,low
Animals,2125,high-low,7345719870123740459,high,7348208719735295265,low
Animals,2126,high-low,7345953938010541354,low,7345719870123740459,high
Animals,2127,high-low,7345719870123740459,high,7342136857112628526,low
